id,article_id,action
44512,5,delivered
44513,2,delivered
44514,2,open
44515,3,delivered
44516,3,delivered
44517,3,open
44518,2,delivered
44519,5,open
44520,2,delivered
44521,3,click
44522,3,delivered
44523,5,open
44524,1,open
44525,4,open
44526,3,delivered
44527,5,open
44528,1,open
44529,1,open
44530,1,delivered
44531,2,delivered
44532,3,click
44533,1,open
44534,4,delivered
44535,5,delivered
44536,5,delivered
44537,2,open
44538,1,delivered
44539,4,delivered
44540,5,delivered
44541,4,delivered
44542,2,delivered
44543,5,delivered
44544,3,delivered
44545,1,click
44546,4,delivered
44547,1,delivered
44548,4,delivered
44549,4,delivered
44550,2,delivered
44551,1,delivered
44552,2,delivered
44553,3,open
44554,2,open
44555,5,open
44556,1,delivered
44557,5,open
44558,1,delivered
44559,3,delivered
44560,5,open
44561,1,delivered
44562,1,click
44563,2,open
44564,4,delivered
44565,3,delivered
44566,1,delivered
44567,2,click
44568,1,delivered
44569,4,delivered
44570,2,delivered
44571,5,open
44572,3,delivered
44573,1,delivered
44574,4,delivered
44575,4,delivered
44576,1,delivered
44577,4,delivered
44578,1,open
44579,3,delivered
44580,2,delivered
44581,5,delivered
44582,3,delivered
44583,5,delivered
44584,2,delivered
44585,3,open
44586,3,delivered
44587,2,delivered
44588,5,delivered
44589,2,delivered
44590,1,delivered
44591,3,delivered
44592,4,delivered
44593,5,delivered
44594,1,delivered
44595,4,click
44596,4,open
44597,5,open
44598,4,open
44599,2,delivered
44600,4,delivered
44601,5,delivered
44602,1,click
44603,2,delivered
44604,5,delivered
44605,2,click
44606,1,click
44607,1,open
44608,1,delivered
44609,3,open
44610,4,delivered
44611,2,delivered
44612,5,delivered
44613,5,delivered
44614,3,open
44615,2,open
44616,2,delivered
44617,4,delivered
44618,5,delivered
44619,1,delivered
44620,5,delivered
44621,2,delivered
44622,5,delivered
44623,2,delivered
44624,4,click
44625,3,delivered
44626,5,open
44627,1,open
44628,3,click
44629,5,click
44630,3,open
44631,3,delivered
44632,2,open
44633,4,delivered
44634,3,delivered
44635,2,delivered
44636,2,delivered
44637,5,delivered
44638,1,delivered
44639,4,open
44640,4,delivered
44641,2,delivered
44642,3,open
44643,1,delivered
44644,2,open
44645,1,open
44646,5,delivered
44647,4,delivered
44648,2,open
44649,1,delivered
44650,2,delivered
44651,2,open
44652,4,click
44653,1,open
44654,2,open
44655,1,delivered
44656,1,delivered
44657,3,open
44658,2,delivered
44659,1,delivered
44660,2,delivered
44661,5,delivered
44662,2,open
44663,2,delivered
44664,4,click
44665,3,open
44666,2,delivered
44667,2,open
44668,5,open
44669,4,click
44670,4,delivered
44671,1,open
44672,2,open
44673,3,delivered
44674,4,delivered
44675,5,open
44676,4,open
44677,5,delivered
44678,3,open
44679,1,delivered
44680,1,delivered
44681,3,delivered
44682,3,delivered
44683,5,delivered
44684,4,delivered
44685,5,open
44686,5,click
44687,4,delivered
44688,5,open
44689,5,delivered
44690,1,open
44691,1,click
44692,4,open
44693,2,click
44694,1,open
44695,2,open
44696,5,delivered
44697,5,open
44698,3,delivered
44699,3,open
44700,1,delivered
44701,4,click
44702,3,delivered
44703,4,open
44704,5,delivered
44705,1,open
44706,5,delivered
44707,4,open
44708,4,open
44709,3,delivered
44710,4,delivered
44711,1,delivered
44712,1,delivered
44713,5,delivered
44714,3,delivered
44715,5,delivered
44716,5,open
44717,1,open
44718,2,click
44719,1,open
44720,3,open
44721,1,delivered
44722,4,open
44723,1,delivered
44724,5,delivered
44725,2,delivered
44726,3,open
44727,3,open
44728,1,delivered
44729,2,open
44730,1,open
44731,5,delivered
44732,5,click
44733,1,delivered
44734,2,delivered
44735,2,open
44736,2,delivered
44737,2,delivered
44738,5,open
44739,4,delivered
44740,3,delivered
44741,1,delivered
44742,1,open
44743,1,open
44744,3,open
44745,4,open
44746,2,delivered
44747,4,delivered
44748,3,open
44749,2,open
44750,5,open
44751,1,delivered
44752,3,delivered
44753,4,open
44754,1,click
44755,4,open
44756,1,open
44757,5,delivered
44758,4,delivered
44759,3,open
44760,2,delivered
44761,3,click
44762,2,open
44763,4,click
44764,3,delivered
44765,3,delivered
44766,3,delivered
44767,1,delivered
44768,3,open
44769,5,delivered
44770,3,delivered
44771,3,delivered
44772,1,delivered
44773,5,delivered
44774,2,delivered
44775,4,delivered
44776,1,click
44777,2,delivered
44778,1,open
44779,5,open
44780,5,delivered
44781,5,delivered
44782,3,delivered
44783,4,delivered
44784,3,delivered
44785,5,delivered
44786,2,delivered
44787,2,delivered
44788,4,delivered
44789,2,open
44790,2,open
44791,5,delivered
44792,5,open
44793,4,delivered
44794,1,open
44795,4,delivered
44796,3,delivered
44797,4,click
44798,5,open
44799,2,delivered
44800,5,open
44801,4,open
44802,3,open
44803,5,delivered
44804,3,delivered
44805,3,delivered
44806,3,delivered
44807,3,delivered
44808,4,delivered
44809,1,delivered
44810,4,open
44811,1,open
44812,2,delivered
44813,5,delivered
44814,2,click
44815,4,delivered
44816,4,delivered
44817,5,delivered
44818,5,delivered
44819,3,open
44820,2,open
44821,5,open
44822,3,delivered
44823,1,delivered
44824,1,open
44825,5,open
44826,1,delivered
44827,4,open
44828,3,open
44829,5,delivered
44830,1,open
44831,5,open
44832,2,open
44833,1,open
44834,1,open
44835,5,delivered
44836,5,delivered
44837,1,open
44838,2,delivered
44839,3,delivered
44840,2,open
44841,4,delivered
44842,3,delivered
44843,3,open
44844,5,delivered
44845,2,open
44846,5,delivered
44847,3,open
44848,4,delivered
44849,1,open
44850,2,open
44851,5,delivered
44852,1,open
44853,4,delivered
44854,2,delivered
44855,1,delivered
44856,2,open
44857,4,delivered
44858,3,click
44859,1,click
44860,5,delivered
44861,2,delivered
44862,1,click
44863,5,delivered
44864,5,click
44865,1,open
44866,5,delivered
44867,3,open
44868,2,delivered
44869,5,open
44870,5,open
44871,2,delivered
44872,1,delivered
44873,1,delivered
44874,2,click
44875,3,open
44876,4,delivered
44877,5,delivered
44878,4,delivered
44879,1,delivered
44880,1,delivered
44881,5,delivered
44882,1,delivered
44883,4,open
44884,3,click
44885,3,delivered
44886,1,open
44887,4,open
44888,2,delivered
44889,3,delivered
44890,5,open
44891,1,delivered
44892,3,delivered
44893,1,delivered
44894,4,delivered
44895,1,delivered
44896,4,delivered
44897,3,click
44898,2,open
44899,3,delivered
44900,4,delivered
44901,2,click
44902,2,delivered
44903,5,open
44904,5,delivered
44905,2,open
44906,3,delivered
44907,1,delivered
44908,4,click
44909,3,open
44910,2,delivered
44911,1,delivered
44912,5,delivered
44913,1,delivered
44914,5,click
44915,1,delivered
44916,4,delivered
44917,1,delivered
44918,3,delivered
44919,5,delivered
44920,3,delivered
44921,4,open
44922,2,delivered
44923,3,delivered
44924,1,delivered
44925,4,delivered
44926,2,click
44927,3,delivered
44928,5,delivered
44929,3,delivered
44930,2,delivered
44931,3,open
44932,1,open
44933,1,delivered
44934,2,open
44935,1,delivered
44936,4,delivered
44937,4,open
44938,4,delivered
44939,5,delivered
44940,1,open
44941,5,delivered
44942,5,delivered
44943,5,delivered
44944,2,open
44945,4,delivered
44946,2,delivered
44947,2,delivered
44948,1,open
44949,2,delivered
44950,4,open
44951,1,delivered
44952,4,delivered
44953,5,open
44954,2,delivered
44955,4,delivered
44956,5,open
44957,2,click
44958,5,open
44959,2,delivered
44960,2,delivered
44961,2,open
44962,2,delivered
44963,3,open
44964,1,delivered
44965,2,open
44966,1,delivered
44967,5,delivered
44968,1,open
44969,2,open
44970,1,delivered
44971,2,open
44972,1,delivered
44973,2,open
44974,2,delivered
44975,4,delivered
44976,1,open
44977,3,open
44978,4,open
44979,4,click
44980,2,delivered
44981,5,open
44982,3,open
44983,4,delivered
44984,4,delivered
44985,2,open
44986,5,delivered
44987,3,delivered
44988,4,delivered
44989,4,delivered
44990,4,delivered
44991,5,delivered
44992,4,open
44993,2,delivered
44994,5,open
44995,5,open
44996,1,open
44997,2,delivered
44998,4,open
44999,5,open
45000,4,delivered
45001,2,delivered
45002,1,delivered
45003,5,delivered
45004,5,delivered
45005,2,delivered
45006,1,open
45007,3,delivered
45008,1,delivered
45009,5,open
45010,1,open
45011,4,delivered
45012,4,delivered
45013,2,open
45014,5,delivered
45015,5,open
45016,3,open
45017,2,click
45018,4,delivered
45019,3,delivered
45020,1,click
45021,1,open
45022,4,click
45023,3,delivered
45024,2,delivered
45025,3,delivered
45026,5,open
45027,2,delivered
45028,4,delivered
45029,2,delivered
45030,4,delivered
45031,2,delivered
45032,3,open
45033,4,delivered
45034,3,delivered
45035,4,delivered
45036,2,delivered
45037,2,click
45038,5,delivered
45039,5,delivered
45040,2,delivered
45041,1,delivered
45042,3,delivered
45043,1,delivered
45044,1,open
45045,5,click
45046,4,delivered
45047,2,delivered
45048,5,click
45049,4,open
45050,4,delivered
45051,3,delivered
45052,5,click
45053,1,delivered
45054,3,delivered
45055,1,open
45056,1,open
45057,2,click
45058,5,delivered
45059,1,delivered
45060,1,delivered
45061,2,open
45062,5,delivered
45063,1,open
45064,1,open
45065,1,delivered
45066,1,delivered
45067,2,delivered
45068,1,open
45069,5,open
45070,5,open
45071,5,delivered
45072,4,open
45073,2,click
45074,4,open
45075,5,click
45076,3,open
45077,4,click
45078,5,delivered
45079,1,click
45080,5,click
45081,4,open
45082,2,open
45083,3,delivered
45084,5,click
45085,1,click
45086,4,click
45087,4,click
45088,1,click
45089,1,delivered
45090,5,delivered
45091,1,delivered
45092,3,click
45093,2,delivered
45094,4,delivered
45095,2,open
45096,1,delivered
45097,5,open
45098,3,open
45099,1,delivered
45100,2,delivered
45101,4,open
45102,4,delivered
45103,1,open
45104,1,delivered
45105,2,open
45106,1,delivered
45107,2,open
45108,1,delivered
45109,3,open
45110,2,delivered
45111,1,delivered
45112,5,open
45113,5,open
45114,2,delivered
45115,1,click
45116,2,delivered
45117,3,delivered
45118,3,delivered
45119,5,delivered
45120,5,open
45121,2,delivered
45122,2,open
45123,2,open
45124,2,click
45125,4,open
45126,2,click
45127,5,delivered
45128,3,open
45129,4,click
45130,3,delivered
45131,5,open
45132,5,delivered
45133,4,delivered
45134,3,delivered
45135,4,delivered
45136,2,delivered
45137,2,delivered
45138,2,delivered
45139,5,open
45140,3,delivered
45141,5,delivered
45142,2,delivered
45143,4,delivered
45144,1,delivered
45145,1,delivered
45146,1,delivered
45147,1,delivered
45148,3,open
45149,1,open
45150,1,open
45151,2,delivered
45152,4,delivered
45153,4,open
45154,1,delivered
45155,3,delivered
45156,5,click
45157,4,open
45158,1,open
45159,2,delivered
45160,4,open
45161,5,delivered
45162,3,delivered
45163,3,click
45164,5,delivered
45165,2,delivered
45166,1,delivered
45167,3,delivered
45168,3,delivered
45169,4,delivered
45170,1,delivered
45171,4,open
45172,2,open
45173,5,delivered
45174,4,delivered
45175,1,delivered
45176,2,delivered
45177,5,delivered
45178,4,delivered
45179,5,delivered
45180,3,open
45181,2,open
45182,4,delivered
45183,2,delivered
45184,3,delivered
45185,5,delivered
45186,2,delivered
45187,1,open
45188,1,delivered
45189,2,delivered
45190,1,click
45191,5,open
45192,4,delivered
45193,5,delivered
45194,2,click
45195,5,click
45196,2,open
45197,1,open
45198,4,click
45199,5,delivered
45200,2,delivered
45201,2,delivered
45202,2,open
45203,3,click
45204,5,delivered
45205,1,open
45206,2,open
45207,5,click
45208,3,click
45209,1,open
45210,1,delivered
45211,2,delivered
45212,1,click
45213,2,delivered
45214,5,open
45215,5,open
45216,2,delivered
45217,2,open
45218,4,delivered
45219,3,open
45220,1,open
45221,3,delivered
45222,3,delivered
45223,4,delivered
45224,4,open
45225,5,delivered
45226,5,delivered
45227,3,delivered
45228,3,delivered
45229,4,click
45230,5,delivered
45231,3,delivered
45232,5,delivered
45233,5,open
45234,5,delivered
45235,5,delivered
45236,5,click
45237,2,open
45238,4,delivered
45239,2,delivered
45240,3,delivered
45241,3,open
45242,4,open
45243,2,delivered
45244,3,delivered
45245,4,open
45246,4,open
45247,4,open
45248,4,click
45249,3,click
45250,5,open
45251,4,delivered
45252,5,open
45253,3,delivered
45254,4,open
45255,3,delivered
45256,3,delivered
45257,3,delivered
45258,1,delivered
45259,2,delivered
45260,3,open
45261,2,open
45262,5,delivered
45263,1,open
45264,3,delivered
45265,1,open
45266,2,open
45267,1,open
45268,1,click
45269,3,open
45270,4,delivered
45271,5,open
45272,5,delivered
45273,2,delivered
45274,3,delivered
45275,5,click
45276,4,delivered
45277,4,open
45278,1,open
45279,4,open
45280,5,delivered
45281,3,delivered
45282,4,delivered
45283,4,open
45284,2,delivered
45285,2,delivered
45286,3,delivered
45287,5,delivered
45288,1,delivered
45289,1,open
45290,5,open
45291,5,open
45292,2,open
45293,4,delivered
45294,3,delivered
45295,4,open
45296,4,open
45297,2,delivered
45298,1,delivered
45299,3,open
45300,5,delivered
45301,5,delivered
45302,1,open
45303,3,click
45304,4,delivered
45305,1,delivered
45306,2,delivered
45307,1,click
45308,1,open
45309,4,delivered
45310,5,open
45311,2,delivered
45312,3,click
45313,1,delivered
45314,3,open
45315,2,open
45316,4,delivered
45317,3,open
45318,3,delivered
45319,5,open
45320,1,delivered
45321,3,open
45322,1,delivered
45323,3,open
45324,4,delivered
45325,1,delivered
45326,1,open
45327,5,delivered
45328,2,delivered
45329,2,delivered
45330,1,delivered
45331,4,open
45332,4,click
45333,4,click
45334,5,open
45335,4,open
45336,2,delivered
45337,3,click
45338,1,delivered
45339,4,delivered
45340,2,click
45341,5,delivered
45342,1,delivered
45343,5,delivered
45344,2,open
45345,5,delivered
45346,4,delivered
45347,2,open
45348,3,delivered
45349,2,open
45350,3,open
45351,1,delivered
45352,4,open
45353,1,delivered
45354,4,delivered
45355,1,open
45356,4,delivered
45357,1,open
45358,5,delivered
45359,2,delivered
45360,1,click
45361,2,delivered
45362,2,delivered
45363,4,delivered
45364,5,delivered
45365,3,delivered
45366,4,open
45367,2,delivered
45368,4,delivered
45369,1,delivered
45370,5,open
45371,4,delivered
45372,3,delivered
45373,1,delivered
45374,5,delivered
45375,1,delivered
45376,1,open
45377,1,delivered
45378,1,open
45379,5,delivered
45380,5,delivered
45381,2,delivered
45382,3,click
45383,4,delivered
45384,2,delivered
45385,2,open
45386,2,delivered
45387,1,delivered
45388,5,delivered
45389,5,open
45390,4,delivered
45391,1,click
45392,1,click
45393,2,open
45394,2,click
45395,3,delivered
45396,4,open
45397,2,delivered
45398,5,delivered
45399,3,open
45400,1,open
45401,1,delivered
45402,3,click
45403,1,click
45404,2,open
45405,5,delivered
45406,4,delivered
45407,5,delivered
45408,5,open
45409,4,click
45410,2,open
45411,3,delivered
45412,5,delivered
45413,3,delivered
45414,3,open
45415,1,open
45416,5,delivered
45417,5,click
45418,3,open
45419,3,delivered
45420,4,delivered
45421,1,delivered
45422,4,delivered
45423,5,delivered
45424,4,open
45425,3,open
45426,5,delivered
45427,5,delivered
45428,2,delivered
45429,5,delivered
45430,2,delivered
45431,4,delivered
45432,1,open
45433,3,delivered
45434,4,open
45435,3,open
45436,4,delivered
45437,2,delivered
45438,3,click
45439,4,open
45440,4,click
45441,1,open
45442,4,open
45443,5,open
45444,5,delivered
45445,5,delivered
45446,2,delivered
45447,1,delivered
45448,2,delivered
45449,1,delivered
45450,3,open
45451,3,open
45452,5,click
45453,1,open
45454,5,delivered
45455,4,delivered
45456,5,open
45457,3,delivered
45458,4,delivered
45459,4,open
45460,3,open
45461,1,delivered
45462,4,open
45463,1,open
45464,5,delivered
45465,3,open
45466,3,open
45467,1,delivered
45468,1,open
45469,4,delivered
45470,3,delivered
45471,4,click
45472,3,click
45473,1,click
45474,1,delivered
45475,2,open
45476,1,delivered
45477,3,delivered
45478,5,delivered
45479,2,open
45480,2,click
45481,5,delivered
45482,2,open
45483,2,delivered
45484,1,click
45485,4,delivered
45486,3,open
45487,2,delivered
45488,4,delivered
45489,5,open
45490,1,click
45491,3,open
45492,2,click
45493,1,delivered
45494,2,delivered
45495,5,delivered
45496,3,delivered
45497,4,open
45498,4,delivered
45499,4,open
45500,1,open
45501,2,delivered
45502,4,delivered
45503,5,delivered
45504,1,delivered
45505,3,open
45506,3,delivered
45507,5,delivered
45508,1,click
45509,1,delivered
45510,2,open
45511,2,click
45512,5,delivered
45513,4,delivered
45514,5,open
45515,1,click
45516,5,delivered
45517,4,open
45518,2,click
45519,2,click
45520,5,click
45521,2,delivered
45522,3,delivered
45523,4,open
45524,1,delivered
45525,2,open
45526,1,open
45527,4,delivered
45528,5,delivered
45529,4,open
45530,2,delivered
45531,1,open
45532,1,open
45533,2,delivered
45534,4,open
45535,4,delivered
45536,3,delivered
45537,1,delivered
45538,1,delivered
45539,2,open
45540,3,delivered
45541,2,delivered
45542,2,open
45543,2,delivered
45544,4,click
45545,3,delivered
45546,2,open
45547,3,delivered
45548,4,open
45549,4,click
45550,3,click
45551,2,click
45552,5,delivered
45553,2,delivered
45554,2,delivered
45555,3,open
45556,5,open
45557,4,open
45558,3,open
45559,2,delivered
45560,5,delivered
45561,2,open
45562,5,delivered
45563,5,delivered
45564,2,delivered
45565,2,click
45566,4,click
45567,2,delivered
45568,2,delivered
45569,4,delivered
45570,5,delivered
45571,5,click
45572,3,open
45573,1,open
45574,3,delivered
45575,4,open
45576,4,delivered
45577,1,open
45578,2,delivered
45579,2,click
45580,2,delivered
45581,5,open
45582,1,open
45583,2,open
45584,2,delivered
45585,1,delivered
45586,3,delivered
45587,4,delivered
45588,4,open
45589,2,open
45590,4,delivered
45591,3,delivered
45592,3,open
45593,1,delivered
45594,5,open
45595,5,delivered
45596,3,delivered
45597,3,open
45598,1,delivered
45599,3,open
45600,5,delivered
45601,4,open
45602,2,open
45603,4,delivered
45604,4,delivered
45605,4,delivered
45606,2,open
45607,5,open
45608,1,delivered
45609,3,open
45610,4,open
45611,5,click
45612,1,open
45613,1,delivered
45614,3,delivered
45615,2,delivered
45616,5,open
45617,1,open
45618,3,delivered
45619,2,open
45620,4,delivered
45621,4,click
45622,3,open
45623,3,click
45624,2,click
45625,3,open
45626,3,delivered
45627,1,open
45628,3,click
45629,2,delivered
45630,2,open
45631,5,open
45632,4,delivered
45633,5,delivered
45634,1,open
45635,5,open
45636,3,open
45637,1,delivered
45638,5,open
45639,5,delivered
45640,2,delivered
45641,3,open
45642,2,delivered
45643,2,delivered
45644,2,delivered
45645,2,click
45646,2,delivered
45647,5,delivered
45648,1,open
45649,3,click
45650,3,click
45651,2,click
45652,2,delivered
45653,4,delivered
45654,2,delivered
45655,4,delivered
45656,2,open
45657,2,delivered
45658,2,delivered
45659,3,delivered
45660,1,click
45661,1,open
45662,5,delivered
45663,5,open
45664,2,delivered
45665,4,delivered
45666,3,delivered
45667,4,click
45668,4,delivered
45669,3,delivered
45670,3,delivered
45671,5,delivered
45672,5,open
45673,5,delivered
45674,1,open
45675,4,click
45676,3,delivered
45677,2,open
45678,5,open
45679,1,open
45680,2,click
45681,1,delivered
45682,3,open
45683,4,click
45684,3,delivered
45685,2,delivered
45686,2,open
45687,5,open
45688,4,delivered
45689,4,delivered
45690,2,open
45691,3,delivered
45692,3,delivered
45693,4,delivered
45694,5,delivered
45695,4,delivered
45696,2,open
45697,1,delivered
45698,4,delivered
45699,5,open
45700,5,open
45701,2,delivered
45702,5,delivered
45703,3,delivered
45704,1,delivered
45705,5,open
45706,3,delivered
45707,2,delivered
45708,5,delivered
45709,1,open
45710,3,click
45711,5,delivered
45712,5,delivered
45713,2,open
45714,2,delivered
45715,1,open
45716,5,open
45717,1,open
45718,5,open
45719,1,delivered
45720,1,delivered
45721,5,open
45722,4,delivered
45723,3,open
45724,3,open
45725,3,open
45726,2,delivered
45727,5,delivered
45728,5,open
45729,3,delivered
45730,3,open
45731,4,click
45732,3,open
45733,3,delivered
45734,3,delivered
45735,5,delivered
45736,4,delivered
45737,3,delivered
45738,3,delivered
45739,3,delivered
45740,5,delivered
45741,2,click
45742,5,click
45743,3,open
45744,5,open
45745,2,open
45746,2,delivered
45747,3,open
45748,1,delivered
45749,1,delivered
45750,1,open
45751,5,delivered
45752,5,open
45753,1,delivered
45754,1,delivered
45755,3,delivered
45756,3,open
45757,5,delivered
45758,4,open
45759,4,delivered
45760,3,delivered
45761,1,delivered
45762,4,open
45763,1,click
45764,1,delivered
45765,4,open
45766,1,open
45767,4,delivered
45768,1,open
45769,4,open
45770,1,delivered
45771,4,open
45772,1,open
45773,1,open
45774,5,delivered
45775,2,delivered
45776,3,open
45777,4,open
45778,5,open
45779,5,click
45780,4,open
45781,4,open
45782,3,delivered
45783,3,delivered
45784,2,open
45785,4,delivered
45786,3,click
45787,1,delivered
45788,5,delivered
45789,3,delivered
45790,5,open
45791,2,delivered
45792,5,delivered
45793,1,click
45794,3,open
45795,1,open
45796,3,open
45797,1,open
45798,5,open
45799,1,delivered
45800,2,open
45801,2,open
45802,3,delivered
45803,2,open
45804,2,open
45805,2,click
45806,4,delivered
45807,2,delivered
45808,2,delivered
45809,1,open
45810,2,open
45811,5,delivered
45812,2,open
45813,2,open
45814,2,click
45815,1,click
45816,3,delivered
45817,3,open
45818,4,delivered
45819,5,delivered
45820,4,delivered
45821,2,delivered
45822,3,delivered
45823,2,delivered
45824,5,open
45825,5,open
45826,1,delivered
45827,4,delivered
45828,1,delivered
45829,1,delivered
45830,5,open
45831,2,open
45832,3,open
45833,2,delivered
45834,2,delivered
45835,1,open
45836,2,delivered
45837,3,delivered
45838,1,open
45839,3,delivered
45840,3,delivered
45841,2,delivered
45842,2,click
45843,2,click
45844,3,delivered
45845,3,open
45846,4,open
45847,3,open
45848,2,delivered
45849,5,open
45850,5,delivered
45851,2,open
45852,2,open
45853,2,delivered
45854,1,click
45855,3,delivered
45856,1,delivered
45857,3,delivered
45858,5,delivered
45859,5,delivered
45860,2,delivered
45861,1,delivered
45862,5,open
45863,4,delivered
45864,4,delivered
45865,1,delivered
45866,2,delivered
45867,4,delivered
45868,1,delivered
45869,2,delivered
45870,4,open
45871,4,delivered
45872,1,delivered
45873,1,delivered
45874,4,delivered
45875,2,click
45876,1,click
45877,4,delivered
45878,3,delivered
45879,5,delivered
45880,2,delivered
45881,5,open
45882,5,delivered
45883,1,delivered
45884,1,open
45885,5,delivered
45886,1,delivered
45887,5,delivered
45888,3,open
45889,5,open
45890,4,delivered
45891,4,open
45892,2,click
45893,3,delivered
45894,5,click
45895,3,delivered
45896,2,delivered
45897,1,open
45898,5,click
45899,2,open
45900,1,delivered
45901,5,delivered
45902,3,delivered
45903,5,delivered
45904,2,click
45905,3,delivered
45906,4,delivered
45907,2,delivered
45908,3,delivered
45909,4,delivered
45910,1,delivered
45911,1,delivered
45912,1,open
45913,3,open
45914,2,delivered
45915,1,open
45916,3,delivered
45917,2,delivered
45918,3,delivered
45919,4,open
45920,5,delivered
45921,2,open
45922,3,delivered
45923,4,delivered
45924,4,delivered
45925,1,delivered
45926,1,delivered
45927,4,click
45928,3,open
45929,2,delivered
45930,3,click
45931,3,delivered
45932,5,delivered
45933,3,delivered
45934,2,delivered
45935,2,click
45936,3,delivered
45937,5,delivered
45938,4,delivered
45939,2,click
45940,2,delivered
45941,2,delivered
45942,1,delivered
45943,2,open
45944,3,delivered
45945,4,click
45946,4,delivered
45947,3,open
45948,1,delivered
45949,5,click
45950,4,delivered
45951,5,delivered
45952,3,open
45953,4,open
45954,5,delivered
45955,5,delivered
45956,1,delivered
45957,1,delivered
45958,5,open
45959,1,open
45960,1,open
45961,2,open
45962,4,open
45963,4,delivered
45964,1,click
45965,1,delivered
45966,5,delivered
45967,1,open
45968,3,open
45969,1,delivered
45970,5,delivered
45971,1,delivered
45972,5,delivered
45973,2,click
45974,3,delivered
45975,3,open
45976,1,click
45977,3,open
45978,1,open
45979,4,delivered
45980,1,delivered
45981,5,delivered
45982,2,open
45983,5,open
45984,2,open
45985,1,open
45986,1,delivered
45987,2,delivered
45988,5,delivered
45989,2,delivered
45990,4,delivered
45991,3,delivered
45992,5,click
45993,1,delivered
45994,1,delivered
45995,2,open
45996,1,open
45997,4,delivered
45998,5,open
45999,4,open
46000,4,open
46001,4,open
46002,4,open
46003,4,delivered
46004,1,delivered
46005,4,delivered
46006,1,delivered
46007,1,open
46008,1,open
46009,3,delivered
46010,3,delivered
46011,5,open
46012,3,delivered
46013,5,open
46014,5,click
46015,5,delivered
46016,1,open
46017,3,delivered
46018,5,delivered
46019,4,delivered
46020,4,delivered
46021,5,delivered
46022,2,delivered
46023,5,open
46024,1,open
46025,1,delivered
46026,5,open
46027,5,delivered
46028,3,open
46029,4,open
46030,2,delivered
46031,3,delivered
46032,4,delivered
46033,1,click
46034,2,delivered
46035,2,open
46036,1,open
46037,2,delivered
46038,4,delivered
46039,4,delivered
46040,3,click
46041,1,delivered
46042,4,open
46043,2,delivered
46044,2,delivered
46045,5,open
46046,1,click
46047,1,click
46048,4,open
46049,5,delivered
46050,5,delivered
46051,5,open
46052,2,delivered
46053,2,open
46054,5,delivered
46055,1,click
46056,4,open
46057,1,delivered
46058,2,open
46059,1,open
46060,4,open
46061,2,open
46062,2,delivered
46063,1,open
46064,5,open
46065,1,open
46066,4,delivered
46067,1,click
46068,1,delivered
46069,4,open
46070,3,delivered
46071,2,click
46072,4,open
46073,1,click
46074,4,click
46075,1,delivered
46076,2,open
46077,5,open
46078,5,click
46079,5,open
46080,1,open
46081,3,click
46082,1,delivered
46083,2,delivered
46084,1,delivered
46085,3,open
46086,2,delivered
46087,5,delivered
46088,5,delivered
46089,2,delivered
46090,2,click
46091,4,delivered
46092,4,delivered
46093,1,delivered
46094,2,open
46095,2,open
46096,2,open
46097,1,delivered
46098,4,open
46099,3,delivered
46100,4,open
46101,4,delivered
46102,1,delivered
46103,5,delivered
46104,4,open
46105,1,delivered
46106,2,open
46107,4,open
46108,4,delivered
46109,2,delivered
46110,4,delivered
46111,2,click
46112,3,delivered
46113,5,open
46114,3,delivered
46115,2,delivered
46116,4,open
46117,1,open
46118,2,delivered
46119,3,open
46120,4,delivered
46121,1,open
46122,1,delivered
46123,5,open
46124,1,delivered
46125,4,delivered
46126,2,delivered
46127,4,delivered
46128,1,delivered
46129,1,click
46130,3,delivered
46131,4,delivered
46132,2,open
46133,3,delivered
46134,2,click
46135,4,delivered
46136,2,open
46137,4,delivered
46138,2,delivered
46139,3,delivered
46140,4,open
46141,5,delivered
46142,1,delivered
46143,5,delivered
46144,2,delivered
46145,5,open
46146,2,delivered
46147,3,open
46148,1,delivered
46149,1,open
46150,3,delivered
46151,3,delivered
46152,1,delivered
46153,3,click
46154,4,delivered
46155,5,delivered
46156,1,click
46157,4,click
46158,2,open
46159,3,open
46160,3,click
46161,4,open
46162,5,open
46163,2,delivered
46164,1,open
46165,1,click
46166,4,open
46167,2,delivered
46168,1,open
46169,3,delivered
46170,5,delivered
46171,5,open
46172,1,open
46173,5,open
46174,4,open
46175,1,delivered
46176,4,delivered
46177,4,delivered
46178,1,delivered
46179,2,delivered
46180,5,delivered
46181,2,open
46182,2,delivered
46183,5,click
46184,3,delivered
46185,5,delivered
46186,1,open
46187,1,delivered
46188,2,delivered
46189,1,open
46190,2,click
46191,5,delivered
46192,4,open
46193,5,delivered
46194,2,delivered
46195,2,delivered
46196,5,delivered
46197,3,open
46198,1,open
46199,3,delivered
46200,4,click
46201,5,open
46202,5,delivered
46203,4,open
46204,4,open
46205,1,delivered
46206,4,delivered
46207,1,delivered
46208,4,delivered
46209,4,open
46210,5,delivered
46211,3,open
46212,4,delivered
46213,4,delivered
46214,3,delivered
46215,2,click
46216,1,open
46217,4,click
46218,4,delivered
46219,2,open
46220,1,open
46221,3,delivered
46222,4,delivered
46223,1,open
46224,4,delivered
46225,5,delivered
46226,5,delivered
46227,5,delivered
46228,1,open
46229,2,click
46230,4,delivered
46231,4,open
46232,2,delivered
46233,1,delivered
46234,4,open
46235,4,delivered
